gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,1.5322605130033284,0,1,-0.2130986259402292,0.8534752810584038,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,0,0,-1.1552834925186746,1,0,-0.6432957135364851,-0.9196791846914472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-0.3408762181180675,1,1,-0.5138838829702976,-0.4616909993300783,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-0.5717264629156664,1,0,0.9761719165354338,-0.21754058563047682,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,0,0,0,-1.2584916306051892,0,1,-1.218362275943115,-0.9840788297365287,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.41591617235269956,1,0,0.23111944705630655,0.35684531590842505,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0
0,0,0,0,-1.0393670497653669,1,1,1.0686556553140705,-0.7225478863220752,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
1,0,0,1,-0.21871512695797646,1,0,-0.2845558969473725,-0.3142035496374015,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,1,-0.0965540357978854,1,0,0.6875953481498096,0.10156723286447886,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,0.5956921474426305,1,1,-1.4444902030633266,-0.5461554690987381,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
1,0,1,0,0.6860467213487497,1,1,0.6334711874893564,0.8074645528441081,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,1.6137012404433893,1,1,1.284180471209448,2.246907411209018,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,0,0,0,0.5549717837226001,1,0,-1.4860351280674797,-0.6078328411209822,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0,1,1,-0.5553402502419365,1,1,1.292379568626603,-0.15995356994265836,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.0122373849389998,1,0,-0.6584031060249375,-0.8538694792254907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.9395502579230753,1,1,1.1612072417220287,1.3859744303730925,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-1.1894208361803187,0,1,-1.3416545175465129,-0.975260306001684,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,-0.62591876415828,1,0,0.46989994112804756,-0.4106461356464327,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,1.2700097326248068,1,1,1.5265137290879307,2.1019094898577015,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,-1.0331224013585834,1,0,-1.4727407520661506,-0.939271508729787,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.0331224013585834,1,0,-1.5109620830699715,-0.9418303696577486,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,1,1,0.7992939660427822,1,1,0.534710024134526,0.7940479419210914,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
1,0,1,1,-1.2774445836787656,1,1,0.17077648109814536,-0.974941147699733,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.1960038562387048,1,1,-0.1499503399339166,-0.9305581460871596,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,1,1,1,-0.055833672077855064,1,1,1.1346187411944968,0.27863599725022786,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0
1,1,1,0,-0.62591876415828,1,0,0.5563133851366857,-0.41935949828906016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,1,0,1.0436161483629645,1,0,1.182810854199314,1.5006244452274227,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0
0,0,0,0,-1.2774445836787656,1,0,-1.502653098069141,-0.9971547076519502,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
0,0,1,1,0.1589328117125943,1,1,1.0708010322791042,0.529850706695141,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
0,0,0,0,-0.4223169455581282,1,1,0.8388188751649267,-0.12614933057816283,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1,0,0,0,1.0436161483629645,1,0,0.5280628361338618,1.115140870088397,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0.5554130304768468,1,0,-0.34496194982935036,0.08063910667723295,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1,0,1,1,1.6137012404433893,1,1,1.722894879253304,2.672560691087854,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,0,0.025607055362205634,1,1,1.0049985751815391,0.32136456291799853,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
0,0,0,0,0.3106496014024181,1,0,-1.4993295040688086,-0.6394877155315403,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,0,-0.21871512695797646,1,0,-1.51594747407047,-0.7845927774637013,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,1,-0.30015585439803716,1,0,-1.461108173064988,-0.8027474545646693,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,0.06632741908223598,0,0,-1.1420431490330922,-0.5916634871537773,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,0,1,1,0.5142514200025698,1,1,-1.2916048790480432,-0.4690366949250022,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0,0,0,-1.203786824398913,1,0,-1.4876003523686263,-0.9797667441754075,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,1,1.0843365120829946,1,0,-1.504314895069307,-0.49936802057971813,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.0281259327908483,1,1,0.1650315935084431,-0.7882627077189919,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,1,0,-1.2774445836787656,1,0,-0.6235624849812617,-0.9854854194546088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,1,0,-0.5616476571425256,1,1,0.2920802311417243,-0.4196092641487849,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.880220354068004,1,1,0.9900176202928496,-0.5590591765534317,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,1,0,0,0.880734693482843,1,0,0.016229360082695727,0.5515738098508095,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1,0,1,0,0.10704778280226633,1,1,0.14086413509515497,0.07145649866906997,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,0,-1.0331224013585834,1,1,0.4582673621268844,-0.7750632264216377,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0.7992939660427822,1,0,-1.4926823160681442,-0.5334935193345148,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,0.22920887396235737,1,1,0.046141706085686136,0.1070599602012239,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.2126224158093732,1,1,0.8637101229528426,-0.9004426096863454,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1.6137012404433893,1,1,1.7561308192566265,2.659964918761422,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,1,0,-0.015113308357824713,1,0,0.6818552643428311,0.16761588815042722,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,1,1,0,1.5322605130033284,1,1,0.9119379431722362,1.8506369137098788,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,1,0,0,-1.2367242199587352,0,1,-1.3397969920528607,-0.9848236450766876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,0,1.0436161483629645,1,1,1.4852579082295487,1.7050906688591039,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,1,1,0,0.025607055362205634,1,1,1.5002140812310438,0.6242586956924742,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,0,0.9214550572028734,1,0,-0.2047896409393986,0.34803407034821776,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,-1.2397445562494647,1,0,0.5307701309009729,-0.9380167530915915,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-1.0652085756691607,1,1,0.6479074253843001,-0.7626927784977676,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1,1,0,0,-0.46303730927815856,1,1,1.0648232671875193,-0.11004615404875,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,1,1.5322605130033284,1,1,0.5197538511330312,1.516837917486489,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,0.5549717837226001,1,0,-1.5076384890696393,-0.5787809459302471,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1
0,0,0,0,-1.2367242199587352,1,1,-0.19149526493806968,-0.9554188035510612,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,-0.7237195169462112,1,0,1.3202190237597604,-0.3793439872519901,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0,1,0,1.2879383306831464,1,1,0.31867641411292996,1.0940523265786453,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1
1,1,1,0,-0.0965540357978854,1,1,0.4948268961305394,0.03768394624916459,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0.14530985873139968,0,1,-0.49025551391309663,-0.23364275495399295,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,1,1,1.4508197855632678,1,0,0.6011819041411709,1.542691236517272,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
0,0,1,1,1.4818065070955866,1,1,1.6215088430163693,2.4379785903589966,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-0.9516816739185228,0,1,-0.6435040489832552,-0.821012427395291,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,1,1,-1.2738549957367358,0,0,-1.1565914560506165,-0.9920884627733529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,1.5729808767233588,1,1,-1.289943082047877,-0.2108123326601989,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,0,0,1,0.5549717837226001,1,1,0.6659919871476498,0.7407971636443754,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1,0,1,1,-0.13727439951791576,0,1,-0.31280644595019663,-0.2835854550855864,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0
1,0,0,0,-1.2774445836787656,1,0,-0.6551366279844181,-0.985904543227292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.2774445836787656,0,1,-0.9991286070188055,-0.9904707864349476,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.758573602322752,1,0,-0.14164135493308597,0.3713505875969702,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
1,0,1,1,-0.7073594915983407,1,0,0.3436033691154218,-0.49773564378084617,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.1552834925186746,0,0,-0.5487816199737862,-0.9165505884211634,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
0,0,0,0,1.002895784642934,0,1,-0.7864185909975417,-0.009478507750677361,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
0,0,1,1,1.2879383306831464,1,1,1.3174164112127704,1.9596752720453414,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0
0,0,0,0,-1.2774445836787656,1,0,0.8570986421667539,-0.9658307204303528,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,-0.7888002190384014,1,1,1.3091074262119398,-0.43263910413934314,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0
0,1,0,0,-0.5851984004382496,1,1,-0.49560411596847015,-0.6238257219207415,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.9714825131388041,1,1,1.3372986301217527,-0.599694534586296,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-1.1348353462304575,1,1,1.123468023225509,-0.8141736625814994,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,1,1,1.4508197855632678,1,0,0.2006888271011353,1.1383470916074956,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0
0,0,1,1,-0.748079855318371,1,0,-1.303237458049206,-0.8414612556730522,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.6440957674975546,1,1,0.836815875130968,-0.38245168433956167,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.8295205827584317,1,1,1.6015836982411773,-0.39485178716004976,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1,1,0,-0.8702409464784621,1,1,1.2429905346411174,-0.5060866317049004,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0.3106496014024181,1,0,-0.028639158921789646,0.15673715683716585,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1.5729808767233588,1,1,1.4703017352280534,2.374475452126271,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0
1,0,1,0,0.8437993293512714,0,1,-0.30171778414635336,0.29308353847217206,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0
1,0,0,0,-0.5444780367182193,1,1,0.46325275312738295,-0.3461672520909894,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0.7992939660427822,1,0,0.6992279271509723,0.9501163993808115,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1,1,0,0,-0.744502792307421,1,0,0.35995391428955303,-0.5305532613514062,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,1,0,0,1.6137012404433893,1,0,1.6298342472440013,2.455653109151256,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,0,0,-1.2367242199587352,0,0,-1.3447823830533592,-0.9888163504901449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,-1.2774445836787656,1,1,0.19404163910047073,-0.9746323196567032,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,1.6137012404433893,1,1,1.476948923228718,2.396380184035458,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,0,1,0,1.5322605130033284,1,1,1.0049985751815391,1.9073068596058533,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.2367242199587352,1,1,0.16412929309748078,-0.9461319031142356,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-0.6942646541289053,0,1,-0.8316163118730465,-0.7160153605433317,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,-0.9602272095081222,1,1,0.5074783982497262,-0.6736591466841537,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,0.9214550572028734,1,1,0.8438042661654253,1.1634945179684963,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0
0,0,1,0,-1.0956729348554457,1,0,-0.3201397281909608,-0.8593908102793708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,0,-1.1741705682473915,0,1,-0.9934926697886568,-0.9575060123102278,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,0,0,-1.2774445836787656,1,1,0.2954112561106046,-0.9732867117549302,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1960038562387048,1,0,0.6959043331506402,-0.8925061193566978,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,1,1,0.9214550572028734,1,0,-1.4876969250676457,-0.5261037054477296,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0
1,0,1,1,-0.38159658183809786,1,0,0.7324638671542947,-0.14953202526470744,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1
0,0,0,0,-1.2774445836787656,1,1,0.4117370461222332,-0.971742571539781,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2490378844912988,1,0,-1.504314895069307,-0.9934681252437507,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,0,0,-1.1552834925186746,0,1,-0.8213163280010305,-0.9341096685820027,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.9516816739185228,1,1,0.3469269631157543,-0.7261360407473397,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.3721611914413383,1,1,1.4540982526664739,0.9399349580476435,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,0,0,-1.1960038562387048,1,1,0.15914390209698223,-0.9077048709029517,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,-1.2774445836787656,1,1,-0.3726311379561772,-0.9821544884190726,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,-1.0310670535540443,1,1,0.5142074718146903,-0.7713216685849908,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,-0.3408762181180675,1,1,-1.451137391063991,-0.7893134346928715,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0
0,1,1,0,0.10704778280226633,1,1,1.1877962451998125,0.6060157820077833,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
0,0,0,0,-1.153059006221563,1,1,0.9476098231866379,-0.843585321630175,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1,0,1,1,1.3703078052666702,1,0,0.7688763646656508,1.5768302739099767,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,1,0,-0.1779947632379461,1,0,0.39179548212023946,-0.0945606336053968,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,0,-0.9924020376385531,1,1,0.9129362022252734,-0.6834209993293878,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
0,1,0,0,-0.748079855318371,0,0,-0.8329489070021932,-0.7003268400084178,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,1,0,0,-1.2367242199587352,0,0,-1.343120586053193,-0.9873163285668571,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0.10704778280226633,1,1,-0.17155370093607614,-0.08154573750628233,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.1145631287986442,1,1,-0.2995120699488677,-0.8880060535868345,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,0,1,0,0.3920903288424788,1,0,-0.28787949094770476,0.047257615583089385,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,0,-0.748079855318371,0,1,-1.1187779910307663,-0.8206153627685383,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.0331224013585834,1,1,0.15914390209698223,-0.7757691190914203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,1.3286586944031769,1,1,1.0199547481830342,1.7398338236999604,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,0,0,-0.8295205827584317,1,0,-0.2695997239458775,-0.7168711994564446,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.1779947632379461,1,0,-1.303237458049206,-0.7092166758184908,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,0,0,0,-1.2774445836787656,0,1,-1.3257927363635886,-0.9948070150469995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.0738427650786138,1,1,-0.3011738669490337,-0.8576967870780492,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,0.8400143297628127,1,0,-1.481049737066981,-0.5345302991932578,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
1,0,0,0,-1.1145631287986442,1,1,0.16449490783582235,-0.8652215632831793,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2322818668765714,1,1,-0.5714271902774791,-0.9554590236281686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,0,-0.0965540357978854,0,1,-0.8130073430001998,-0.48829432932250544,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,-0.7983324599847708,1,1,1.1528157367080245,-0.46544150757550656,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
1,1,1,0,0.7178532386027215,1,1,1.2343265612044643,1.3172688242514234,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,-1.2367242199587352,1,0,-1.477726143066649,-0.9876030974639562,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,1,0,0,0.10704778280226633,1,1,1.217708591202803,0.5367280046394469,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,0,-0.3240786414239217,1,1,0.37409727442059537,-0.239170464167187,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,0,-0.24990156781264178,1,1,0.9800059352055761,0.0582082287349399,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,0.23580455075808165,1,1,0.7549956465558627,0.4437502497929856,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
1,0,0,0,-1.2774445836787656,1,0,-0.3477041829536853,-0.981823601230112,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-0.9109613101984924,1,1,0.3319707901142591,-0.6529879128411301,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0.8350461540010482,0,0,-0.14563478987712122,0.39449230516705125,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,0,1,-1.1552834925186746,1,0,0.6479241851571786,-0.8539675676564408,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,-1.1861091832079025,1,0,0.3498001641745823,-0.8898128371052084,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.105108507393663,1,1,0.6138848234467049,0.08899943441925262,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,-1.2774445836787656,1,0,0.21896859410296257,-0.9743014324677426,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.10704778280226633,1,1,0.18407085709947407,0.06036074826592678,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.0738427650786138,1,0,-1.2766487060465481,-0.9245801175399391,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,0,0,-1.2774445836787656,1,0,-1.4993295040688086,-0.9971105893600889,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1
0,0,1,0,-1.2367242199587352,1,0,0.14086413509515497,-0.9405729983396984,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
0,0,0,0,-0.9109613101984924,1,1,-1.4943441130683104,-0.9183153200956197,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1
1,1,0,0,-0.8249975457570704,1,1,0.8505128052465214,-0.5101326209343806,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
1,0,0,0,1.002895784642934,0,1,-0.8462432830035223,-0.07424416020321993,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.9906120176642407,0,0,-1.0730461051058486,-0.9085164662325107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.9516816739185228,1,0,-0.5371490409726233,-0.8194682871801419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
